,reviews,star,date
521,"A entrega pela Amazon foi espetacular, incrível a rapidez. O produto aparentemente é bem resistente e pode regular a altura, senti falta de um manual pois eu tive alguns probleminhas para colocar no meu notebook pelo fato dele ser grande.","5,0",14 de maio de 2020
522,"Este é o tipo de produto que, assim que ajustei o laptop nele, pensei: ""porque nunca tive um apoio desse antes?""É muito bom, o ajuste para o tamanho do equipamento e regulagem para a altura que deseja requer certa prática mas nada que precise de ler um pergaminho druida escrito em língua élfica.Recomendo!","5,0",6 de janeiro de 2021
523,"Ótimo para evitar dores no pescoço devido a postura que ficamos no notebook. Parece ser bem resistente, comprei há 1 mês apenas. O design também é legal.","5,0",13 de setembro de 2020
524,"Além do acabamento ser muito bom, há proteção para o laptop (na parte do contato) e há disponibilidade de variação de ângulos.","5,0",11 de fevereiro de 2021
525,"Gostei da qualidade . E dos detalhes , porque o computador fica em segurança, e sem arranhar .","5,0",19 de junho de 2021
526,O produto tem uma boa relação custo x benefício. De início o produto ficou um pouquinho desnivelado mas bastou uma insistência na regulagem para resolver a questão. Cumpre o que promete e vale a pena o investimento.,"5,0",24 de janeiro de 2022
527,"Bom, veio um pouco frouxo a parte na qual você dobra para colocar conforme o tamanho do seu notebook.Acho que deveria ser mais firme.Mas, o material em si é muito bom! Realmente é de boa qualidade, não é bem um plástico. É duro.Tirando o fato que veio frouxo, eu gostei.","4,0",9 de março de 2021
528,"Devo admitir que fiquei impressionado com a qualidade do material. Há pequenas peças que são de plastico, mas trata-se de um plastico muito bem feito e resistente. As outras peças são igualmente firmes e que trazem confiança. Muito contente com o produto.","5,0",11 de dezembro de 2020
529,É o segundo que tenho desse tipo e ambos tem o mesmo problema. O metal é um pouco torto e o notebook não fica completamente alinhado com a mesa. Porém é o que eu acho mais resistente e durável comparado com as outras opções no mercado.,"4,0",18 de abril de 2021
530,"Bom produto, cumpre o prometido. Realmente sinto a diferença no quesito ergonomia, o produto fixa bem na superfície da mesa e não fica caindo como outros que já tive. Recomendo!","5,0",23 de junho de 2021
531,"O ponto forte dessa compra foi a entrega. Foi muito rápida. Foi realiza em 2 dias.Em relação a produto, posso dizer que o mesmo atendeu as expectativas é firme e fácil de regular a altura.","4,0",14 de janeiro de 2022
532,"O suporte é muito bem feito. A posição de trabalho é completamente diferente daquela que estou acostumado. Dói um pouco o pescoço no começo, pois estamos forçando uma postura, que é mais correta","4,0",10 de novembro de 2020
533,Suporte estável e bem construído. Possui borracha na base para aderência e na regulagem mais baixa (como na foto) já traz um excelente ângulo de visão que favorece a postura. Recebi em dois dias.,"5,0",12 de maio de 2021
534,"Comprei o produto achando que iria ser pouco resistente, mas me surpreendi com o material, achei bem seguro colocar o note nele, no primeiro instante tive dificuldade com a regulagem, mas depois de um tempo ""fuçando"" peguei o jeito.","5,0",30 de novembro de 2020
535,"Eu não sabia que precisava tanto disso até o momento que comprei. Facilita e melhora muito a utilização do notebook, além de criar um ângulo melhor pra utilização da webcam. Se você tabalha ou estuda de forma on-line, é um produto indispensável.","5,0",14 de abril de 2021
536,"O suporte é leve, mas estável. O acabamento poderia ser de melhor qualidade. Não permite muita flexibilidade na altura.","4,0",26 de novembro de 2020
537,"Gostei muito, achei simples e objetivo.Consegue deixar da altura que quiser e segura bem o notebook e o mesmo fica em uma boa posição.","5,0",2 de março de 2022
538,"Auxilia na postura correta para se utilizar o Notebook, o que antes eu não estava conseguindo obter. Produto de simples instalação, muito prático.","5,0",11 de agosto de 2020
539,"O que me encantou no produto é a sua praticidade, de design limpo e extremamente simples entrega muito mais do que imaginava inicialmente sobre ele, a ponto de que passei a ser um divulgador do  mesmo, o indicando para vários amigos.","5,0",8 de dezembro de 2020
540,"Gostei muito do produto, a entrega ocorreu dentro do prazo informado. Produto de fácil manuseio, bonito e funcional. Parabéns ao fabricante, ao empresa que fez a entrega em minha residência e a Amazon. Estou muito satisfeito e feliz.","5,0",13 de abril de 2021
541,"O produto em si é firme, sustenta bem meu notebook, mas veio com um desnivelamento dos apoios que pode ser ruim em algumas superfícies não tão firmes. Preciso apoiar com um papel para ter mais segurança, no mais é bom sim.","4,0",19 de maio de 2021
542,"Apesar de essa época de pandemia não ser o atributo mais usado, ele é bastante portátil. Muito fácil de dobrar e de ajustar depois. Já usei ele bastante em viagem e recomendo. Melhor coisa pra quem trabalha com duas telas.","5,0",7 de abril de 2021
543,"Ele é excelente em termos de ergonomia, mas com 4 meses quebrou. Com o tempo, ficou instável após abrir e fechar e uma das partes que sustenta o computador soltou. Mas cumpriu sua função enquanto durou.","5,0",12 de novembro de 2021
544,"Serve para melhorar o resfriamento do notebook, porém, eu não consegui encontrar uma boa estabilidade facilmente.","4,0",5 de janeiro de 2022
545,Vale apena. Cumpre a função deixar o notebook na altura os olhos. Fácil de guardar e fácil de usar. É necessário comprar um teclado por fora para utilizar no notebook,"4,0",25 de setembro de 2021
546,"Ótima aquisição pra meu home office. Fica muito mais confortável trabalhar com o laptop no suporte, o mouse e teclados sem fio. Recomendo.","5,0",3 de novembro de 2020
547,"Suporte com material resistente (metal). Peca na questão de regulagem das hastes, que se desalinham após colocar o notebook em cima. Exige algum tempo até acertar a posição ideal para o notebook, implicando na assimetria das hastes reguladas.","4,0",4 de novembro de 2020
548,Comprei esse suporte e mais um teclado e mouse pra deixar o notebook a altura dos meus olhos pois não aguentava mais sentir dor no pescoço de tanto ficar com a cabeça curvada.Ele deixa meu notebook bem estável e eh bem fácil de ajustar.,"5,0",30 de novembro de 2020
549,"Essa peça salvou minha coluna nessa quarentena. Estou tendo muitas aulas online e reuniões, o computador fica exatamente na altura dos meus olhos ajudando minha coluna e também dando uma visão melhor de câmera.","4,0",3 de dezembro de 2020
550,"Como é dobrável, é possível levar junto com o notebook a qualquer lugar, cabe em qualquer mochila e em alguns modelo de luva também.","5,0",27 de novembro de 2020
551,"Material de qualidade, fácil de transportar, de montar, bonito, leve e funcional. Entrega ABSURDAMENTE RÁPIDA, chegou em IMPRESIONANTES três dias após a compra, e olha que comprei num sábado a noite e segunda foi feriado.","5,0",13 de outubro de 2020
552,"Vi muitas pessoas reclamando que o suporte era instável e deixava o notebook torto. Realmente, quando fui colocar o notebook no suporte, ficou meio torto, mas fui ajustando o suporte com o note colocado. Agora está perfeitinho e equilibrado!","5,0",7 de julho de 2021
553,"Bastante ergonômico, compacto, mas um dos lados tem uma leve folga que faz com o tempo o note sair da posição, o que é um pouco irritante","5,0",18 de março de 2021
554,"É bem bonito e aparenta resistência...mas veio meio empenado, tá torto, torto, parece que... sei lá, sentaram nele.","4,0",25 de junho de 2021
555,"Aguenta bem o peso de um notebook de 15,6”, mas achei um pouco instável (mas não pondo em risco de cair), bem como difícil achar um bom ponto de equilíbrio. No geral, estou gostando bastante do produto.","4,0",13 de abril de 2021
556,"O produto chegou antes do prazo, tem uma construção aparentemente durável, contudo, deveria dar mais estabilidade ao notebook, pois ela facilmente desliza sobre  o suporte, mas o produto atendeu as minhas necessidades!","5,0",25 de setembro de 2020
557,Otimo produto. Original e com boa qualidade. Recomendo a compra,"5,0",11 de janeiro de 2021
558,"O produto atendeu minhas necessidades. Agora que o computador ficou mais elevado, com certeza diminuires as dores no pescoço","5,0",2 de julho de 2021
559,"Achei bem prático, fácil de guardar, extremamente útil para o objetivo que eu queria. Excelente. O material é bom, tenho pouco tempo de uso, mas parece resistente.","5,0",29 de dezembro de 2021
560,"Primeiro que a entrega foi extremamente rápida, chegou uma semana antes do previsto. Adorei o produto, muito útil para quem usa muito o notebook para estudar e trabalhar. Nota 10.","5,0",10 de março de 2021
561,"Apesar de um pouco empenado, atende as necessidades e otimo custo benefício","4,0",28 de dezembro de 2020
562,"Não consegui ajustar certinho, mas como não digito direto no note book, pra mim ficou ótimo. A tela ficou na altura certa pra mim. Gostei bastante.","5,0",26 de junho de 2021
563,Amei o fato de poder ajustar a altura do computador... a maioria desses suportes não permite isso. É bem discreto e não ocupa muito espaço.,"5,0",25 de junho de 2021
564,"Tinha dito que ele não é fixo, desmonta sozinho deixando o notebook penso.Porém após algumas novas tentavas aprendi a usa-lo de maneira correta.Mas ainda acho ele muito pouco fixo, desmontável, quando arrasto um pouco para o lado.","4,0",16 de setembro de 2020
565,"O produto é muito bom,  fácil de manusear e usar. Não tive nenhuma dificuldade. Meu notebook ficou bem estável e firme. Pelo preço, vale muito a pena. Cumpre o que promete. Já estou gostando de usar o note inclinado. Recomendo.","5,0",6 de março de 2022
566,"É um ótimo custo benefício, atende ao que se propõe. Às vezes o computador apresenta certa instabilidade pois acredito que as duas hastes de suporte não sejam totalmente simétricas, então tenho que deixar em alturas diferentes.","4,0",8 de abril de 2021
567,"Prático, atende o que apresenta.Veio um.poufo torto, mas nada que eu não pudesse ajustar.","4,0",13 de agosto de 2020
568,"Simples, prático e eficiente. ficou um pouco torto no começo mas era só questão de ajuste de altura, muito fácil de resolver. Sem contar no frete muito rápido, compra feita no sábado as 22h e  foi entregue na Segunda. Bastante satisfeito com a compra.","5,0",1 de junho de 2021
569,"O produto é quase perfeito, ele só é um pouco torto, mas o notebook não fica bambo pelo menos (uso ele no mais certeza cal possível).Recomendo demais.","5,0",3 de janeiro de 2021
570,"A princípio o notebook fica um pouco torto, mas com as borrachinhas dá para deixá-lo certinho! As juntas são bem resistentes. Cumpre bem o que promete. A entrega foi feita em um dia! Amazon e Loggi estão de parabéns.","5,0",16 de maio de 2021
571,"O suporte e ótimo. Me surpreendeu com sua estabilidade, facilidade para manusear (fácil de dobrar) e muito ergonômico. Se ajusta facilmente a sua posição.","5,0",20 de abril de 2021
572,"É muito bom realmente. Usar notebook com o suporte é 10x melhor do que usar sem.O único problema é que o meu suporte veio com um pequeno defeito. Um dos lados é mais rígido do que o outro, acabou deixando um pouco instável...","4,0",18 de abril de 2021
573,"Comprei na segunda e na terça feira já chegou. Entrega muito rápida. Quanto ao produto, cumpre com o que promete. Não tive dificuldade de ajustar para o meu notebook, até o momento bem estável e firme. Estou bem satisfeita até o momento.","5,0",1 de dezembro de 2020
574,"Produto de ótima qualidade, e excelente custo benefício ..... muito ajustável e não deixa nada a desejar se comparado com aquelas bases com coolers, que só fazem barulho e não ajudam muito de fato na parte de resfriamento do equipamento.","5,0",7 de outubro de 2020
575,"Gostei. Só não gostei do CLIMTIZADOR que comprei no mesmo dia, e a Fast enviou-me uma “panela”no lugar. Ainda NÃO recebi o climatizador, devolvi a panela. Vejam MEUS PEDIDOS, resolvam o problema que se arrasta desde 23/12/2020","5,0",15 de janeiro de 2021
576,"É baixinho. Então não espere ajustes superiores a 15 cm. Mas cumpre o papel. Se não tiver cadeira ajustável e a mesa for baixa, vai ser preciso algo de calço, como livros ou caixas, pra que o notebook fique na altura ideal.","5,0",22 de julho de 2020
577,- Ocupa pouco espaço- Fácil de dobrar e desdobrar- Tem regulagemO único defeito é que uma perninha chegou um pouco desnivelada mas nada que um pouco de força não desse jeito. Produto simples que cumpre o que promete. Ótimo suporte!!,"5,0",7 de outubro de 2021
578,"O produto tem um ótimo design, super ergonômico e se adptou muito bem ao meu notebook. Bastante estável e seguro. Com certeza melhorou muito o conforto para trabalhar em casa. A tela ficou na altura ideal.","5,0",26 de março de 2021
579,"O produto cumpre o que promete, ele é bem resistente, fácil de manusear e sustenta bem o notebook.Você dobrar ele e colocar na bolsa ou guardar sem problema algum.","5,0",6 de dezembro de 2021
580,"Uma peça diferente, estranho de usar no começo, não é algo tão comum, nos primeiros 5 minutos você aprende a manusear, muito bom, eficiente e resistente.","5,0",7 de novembro de 2021
581,"É muito prático e rápido de montarBastante resistente, fiquei com medo de não segurar meu notebook, pois ele é um pouco pesado, mas super deu certoRecomendo","5,0",8 de julho de 2021
582,O produto sustenta bem o notebook. Mas as borrachas parecem meio inuteis e o mecanismo de ajuste da altura veio meio torto. Então é preciso ter cuidado ao fazer o ajuste pra não ficar desnivelado e correr o risco de derrubar o notebook,"4,0",10 de fevereiro de 2022
583,"O produto é bem acabado e estável. O processo de dobrar não é tão bom, mas funciona. Diz que é de altura regulável, mas não é bem assim. Regula-se a inclinação que afeta a altura do monitor, apenas isso.","5,0",16 de março de 2021
584,"Da pro gasto, pelo que não joguei dinheiro fora, pelo menos. Mas, não é nada estável. Fica meio bambo e é bem vagabundo. Enfim, acho que tem outras opções melhores aqui na Amazon do que este modelo. Não recomendo.","5,0",8 de outubro de 2021
585,Recebido de acordo com a descrição. Gostei. Chegou antes do previsto.,"5,0",7 de julho de 2021
586,"O suporte corresponde a descrição do anúncio, entrega muito rápida. Produto resistente, com bom acabamento. Mantém o notebook muito firme. O produto fica bem discreto sobre a mesa, além de ser prático de transportar quando necessário.","5,0",17 de fevereiro de 2021
587,"O produto atende bem as exectativas e deixa o ambiente de instalação moderno. No início demorei para entender a montagem, mas depois que se entende, fica fácil sua utilização.","5,0",11 de agosto de 2021
588,"Ele veio com um pequeno desnível, mas nada que prejudique a utilização. Não pedi troca pq estava precisando de forma urgente. Ajudou muito no parte ergonômico pra usar o note.","4,0",7 de outubro de 2020
589,"O produto é simples, parece ate frágil, mas não é. Após colocar seu laptop corretamente no encaixe, verá que é estável e firme. Vale a pena.","5,0",11 de outubro de 2020
590,"É bom, mas podia ser melhor, fica bambo, mas quando coloca o note, fica mais de boa, a borrachinha fica em alturas diferentes, então dá uma dificultada","4,0",1 de outubro de 2020
591,"Ótimo produto, mas pela altura que precisava, poderia ser um pouco mais elevado ou ter alguma regulagem. No fim, o problema foi a altura do suporte do outro monitor que uso com o notebook. De todas as formas, o produto é excelente.","4,0",6 de maio de 2020
592,"Bonito e minimalista, porém veio empenado um lado, o que faz com que eu deixe em apenas uma posição, devido a instabilidade do produto!","4,0",25 de junho de 2021
593,"Produto de excelente qualidade, prático de guardar e montar no dia a dia. O material dos pés não desliza na mesa. A forma de montagem permite utilização tanto com tablets quanto com notebooks.","5,0",14 de novembro de 2020
594,"É um suporte simples porém atende bem as expectativas com relação a ergonomia e a temperatura que o notebook pode gerar para si mesmo. Compraria novamente apesar do meu notebook ser um pouco maior que o padrão, o apoio é bem firme.","5,0",28 de outubro de 2020
595,"Atendeu todas as minhas expectativas de aspecto visual, qualidade, ergonomia e funcionalidade. Recomendo.","5,0",28 de outubro de 2020
596,"Fácil de abrir e fechar, estável, muito cômodo para usar. Adorei","5,0",6 de março de 2021
597,ajuda na postura poderia ter um material de maior qualidade,"4,0",5 de junho de 2021
598,Amei o suporte e outros produtos adquirido da Amazon... Mas minha caixa de entrega chegou aberto... Por sorte não faltou nenhum itens....mas a caixa chegou aberta... Só uma observação... pedir mais cuidado com as entregas,"5,0",10 de outubro de 2021
599,"é bom mas parece que não fica por igual mesmo ajustando a altura, mas cumpre o que promete","4,0",10 de fevereiro de 2022
600,"Tem uma boa proposta, mas  falta estabilidade e é meio torto, as pernas são assimétricas.Não é ruim, dá pra usar, mas tinha a ideia de uma construção mais detalhista, mais caprichada.Acho que consigo fazer um assim com as ferramentas que tenho em casa.","4,0",2 de maio de 2020
601,"Inicialmente, meio dificil de regular, mas atende super aquilo que propõe! Vale a pena.","5,0",18 de janeiro de 2022
602,"É simples de montar e guardar, tem contatos emborrachados e deixou meu note numa altura ótima, pois é mais alto que os da concorrência. Só não sei continuará tendo boa resistência com o tempo, mas já recomendo.","5,0",5 de setembro de 2020
603,"Comprei na quinta e recebi hoje segunda. Apenas 4 dias depois. Tenho um dia de uso, mas gostei. O notebook fica em uma boa posição. Só fiquei com medo de abrir as alças no primeiro uso, mas depois é tranquilo..","5,0",3 de agosto de 2020
604,"ele é bom, tendo em vista que cumbre a sua função com excelência! todavia, eu acredito que além de mim outros usuarios tiveram o mesmo problema, de assimetria entre as ""pernas"" do aparelho. Mas, enfim, eu ainda recomendo o produto.","4,0",9 de julho de 2021
605,"Ficou top demais, o produto de qualidade sem rebarbas etc, feliz com a compra e recomendo a compra. E amazon novamente me surpreendeu com entrega e qualidade nos serviços prestados.","5,0",1 de junho de 2021
606,Produto superou as minhas expectativas e é de excelente qualidade. A mudança ergonômica com ele é notável desde seu primeiro uso.,"5,0",27 de abril de 2021
607,"muito bom ,recomendo bastante. Tenho ele a bastante tempo e ainda não me decepcionou. Sinto falta de uma regulagem mais precisa, ele é bem mecânico e simples. Mas isso não atrapalha","5,0",13 de julho de 2021
608,"Muito bom, entretanto, eu recomendo usar um teclado avulso e se possível projetar a imgem para outra tela (caso você tenha condições) Usando isso, estou tranquilo com meu note gamer em super aquecer.","5,0",18 de outubro de 2021
609,"Comprei o suporte para o uso em mesa de trabalho com um notebook de 15,6"", ficou excelente! Muito fácil sua montagem e regulagem, estável (uso mouse e teclado bluetooth) bonito, prático, um produto maravilhoso, recomendo a compra.","5,0",6 de março de 2022
610,"Chegou 3 dias antes do prazo, fácil de usar. Ele só fica estável quando o produto está 100% posicionado corretamente e isso é ótimo, pois evita o uso incorreto. Muito bom, recomendo e compraria novamente, inclusive do mesmo fornecedor.","5,0",30 de maio de 2020
611,"Bom, o lado direito é desnivelado com o esquerdo , coisa pouca, mas é ... ( cerca de 5 mm) ... nada  muito significativo .. é mais pra quem tem toque mesmo, no geral um compra boa recomendo se vc n tiver toque","4,0",24 de julho de 2020
612,"Produto muito bom, porém é como se ele tivesse vindo empenado e quando coloco o notebook sobre ele, parece fixar um lado mais que o outro.. precisei fazer um pouquinho de força para reparar, e no final deu tudo certo.. recomendo!!","5,0",26 de novembro de 2021
613,"Não mantém o notebook totalmente estável, mas dá pra quebrar o galho.","4,0",5 de novembro de 2021
614,"Ótimo para quem quer usar notebook com teclado e mouse separados, não recomendo usar para digitar no suporte pois pode ficar instável.","5,0",24 de maio de 2021
615,"Simples, porém funcional. Só observar que, às vezes, é um pouco difícil nivelar ele perfeitamente, mas nada que atrapalhe.","5,0",4 de junho de 2021
616,"Achei o produto de boa qualidade, apesar da aparência frágil. A praticidade em dobrar e levar na mochila certamente é uma vantagem.","5,0",14 de setembro de 2020
617,O suporte é de excelente acabamento. As duas guias de silicone nos braços do suporte permite encaixar o notebook para que não fique correndo nem deslizando quando precisar movimentá-lo. Excelente aquisição!!!,"5,0",5 de setembro de 2021
618,"No começo eu achei que não iria funcionar, mas deu tudo certo! Achei fofo e serviu direitinho no meu notebook. Vamos ver a questão ergonômica agora... Não demorou NADA para chegar, foi muito rápido!","5,0",28 de setembro de 2020
619,"O suporte é muito bom, já veio montado, é só abrir e deixar do tamanho que quiser. Meu notebook é ""grandinho"", mas coube direitinho, só achei um pouco instável... Meio bambo. Mas recomendo bastante.","5,0",17 de setembro de 2020
620,"Produto cumpre o que promete, de fácil manuseio e ficou estável na mesa.É possível ajustar a altura e os ""pés"" pra ficar melhor acomodado. Aprovado!","5,0",6 de abril de 2021
621,"Pelo preço do produto, achei que fosse de qualidade bem menor, mas o material usado é bem firme e estável. Gostei bastante! Recomendo","5,0",16 de outubro de 2021
622,"Produto necessário para quem trabalha de Home Office!Ergonômico e prático, dá para levar para os lugares e não toma espaço da mesa. É possível regulá-lo até uma altura bem significativa, exatamente o que eu estava precisando, sem falar que chegou em 2 dias!!! Indiquei para toda a família.","5,0",26 de novembro de 2020
623,Excelente produto bem fácil de usar. infelizmente um dos suporte na parte de baixo ficou um pouco levantado ele quase encosta na mesa. ficou só um pouco levantado mesmo. Não atrapalhou em nada o equilíbrio ou firmeza.,"4,0",18 de junho de 2021
624,,"5,0",2 de março de 2022
625,"Ele é um suporte ok, mas é difícil ajustar para ficar nivelado. Tentei várias vezes e o notebook fica meio inclinado. Serve para não ficar com a cabeça baixa, mas esperava melhor forma de ajustar.","5,0",16 de novembro de 2021
626,"Funciona como esperado, no entanto, como dito em avaliações de outros compradores, eu notei que ele é um pouco difícil de ajustar. De resto, é ótimo para melhorar a postura ao utilizar o notebook.","4,0",5 de julho de 2021
627,"Cumpre a função que se propõe, deixa o notebook elevado para ter livre as entradas/saídas de ar.","5,0",25 de junho de 2021
628,"O suporte para o notebook é muito simples de utilizar, cumpriu o seu papel conforme esperado.","5,0",30 de dezembro de 2021
629,"Parece frágil mas é muito resistente. Cumpre a função e é bastante clean, sem sobrecarregar o ambiente. Meu notebook só fica em cima dele!","5,0",6 de março de 2022
630,"Produto igual o da foto, chegou muito rápido e corretorParece ser bem resistente e realmente serve para todo tipo de tamanho de note","5,0",19 de setembro de 2020
631,"De fácil manuseio, ajustavel. Facul de transportar na mochila. Muito bom o produto.","5,0",27 de junho de 2021
632,"Não sei se o meu veio um pouco torto, mas as vzs é difícil de igualar os dois lados para deixá-los iguais e o suporte estável. Fora isso, ele segura o note bem firme e salvou as minhas costas kkkkk acho que vale a pena o preço","4,0",17 de maio de 2021
633,"Produto muito estável, ergonômico e durável. Caro para algo um objeto tão simples e sem regulagem de altura. Mas é excelente.","5,0",3 de agosto de 2020
634,"Como é dobrável, é fácil de transportar junto com o notebook.Quanto a entrega, chegou antes da data prevista.Recomendo!","5,0",6 de maio de 2021
635,"Deixa um pouquinho a desejar na estabilidade, mas sua utilidade e o pouco espaço que ocupa fazem valer a pena. Compraria novamente.","5,0",17 de junho de 2020
636,"Bem simples de montar, apenas desdobrar e já esta pronto. Entra chegou em 2 dias, muito rápido a entrega. Tamanho deu exatamente certo na mesa, bastante compacto e altura aumentou muito bem, ficou na altura exata que precisava","5,0",20 de novembro de 2021
637,"Simples e funcional. Comprei para usar com um note de 15.6”. Muito fácil de ajustar e as travas de silicone que vem na frente dão total segurança para evitar algum ""acidente"". Recomendo. Excelente custo x benefício.","5,0",3 de julho de 2020
638,"O produto atendeu minhas expectativas. Boa qualidade, a posição que o notebook fica é perfeita.","5,0",18 de setembro de 2020
639,"Melhora muito a ergonomia. Junto do suporte, recomendo que compre teclado e mouse. Com esse suporte a altura da tela fica boa, mas não dá pra usar o teclado ou o trackboard do notebook.","5,0",5 de setembro de 2020
640,"Muito bom, eu recomendo a compra principalmente se o seu notebook tem problemas de superaquecimento em contato com superfícies que dificultam a troca de calor.","5,0",29 de abril de 2021
641,"É leve, prático e atinge o objetivo de deixar a tela do laptop na altura desejada, ergonômica.","5,0",22 de setembro de 2020
642,"É um material bem resistente, veio apenas com um pequeno problema com relação a estabilidade pois um dos lados ficou sem apoio por ser um pouco desnivelado, mas foi resolvido colocando um ""apoio"" na parte traseira do notebook para compensar e ficar totalmente firme. Deu para cumprir com a função.","5,0",17 de setembro de 2020
643,Produto simples mas cumpre o que promete. Notebook ficou na altura certa. Minhas costas agradeceram.Lembrete: Necessário comprar também teclado e mouse.,"5,0",10 de março de 2021
644,"O produto apresenta bom custo-benefício. Não serve para laptops maiores, mas para os pequenos, é bem fácil de usar. Não guardo fechado após o uso porque dá impressão de que não aguenta muita manipulação.","4,0",1 de julho de 2021
645,"Muito bom, fica bem firme e bem na altura dos olhos.","5,0",14 de outubro de 2021
646,"Produto cumpre o que promete, melhora a ergonomia e facilidade de trabalho com o notebook.","4,0",29 de junho de 2021
647,"Chegou hoje, não tive mto tempo para avaliar. Mas foi meio frustante porque ele não ficava estável. Tive que mexer e desertortar muito, trocando de lado, para ver se acertava. Agora, parece que acertou.","4,0",19 de março de 2021
648,"o suporte serve fielmente ao proposito, além de ser fácil de manipular ele e leve, facilita muito para que eu possa manter uma boa postura enquanto uso meu notebook numa mesa","5,0",6 de julho de 2021
649,Produto bom e adequado. Pesado mas acho que o peso ajuda a dar estabilidade.,"4,0",24 de agosto de 2021
650,"Pouco estável, precisa ser constantemente ajustado.","5,0",9 de fevereiro de 2022
651,Fácil de dobrar para transportar. Não é um produto frágil. Vale à pena o valor pago. Uso notebook para trabalho durante o dia inteiro. Melhorou muito a dor e cansaço no pescoço que estava sentindo antes de ter o suporte. Excelente!,"5,0",22 de abril de 2021
652,"Suporte com material resistente, ergonômico e de fácil montagem. Serviu perfeitamente ao meu notebook de 15"". Por ser leve, torna-se prático seu transporte na mochila, pois por ser dobrável, seu tamanho é reduzido e facilita sua alocação nos bolsos.Recomendo este produto pelo seu ótimo custo-benefício.","5,0",13 de novembro de 2020
653,"No início achei que não ia dar certo, pois colocava em cima da mesa e ficava totalmente torto, um lado não econtava na mesa. Mas testei colocando o notebook em cima e deu super certo. Pelo preço que paguei ele é muito bom.","4,0",12 de julho de 2021
654,"Gostei bastante do produto. material de qualidade. Apenas precisar girar as hastes para o lado certo, caso seja para o lado errado o suporte fica bambo, mas é fácil ajustar.","5,0",13 de maio de 2021
655,O produto veio bem embalado e em ótimas condições. É de ferro e bem resistente uso num laptop de 13 para home office.,"4,0",24 de setembro de 2020
656,"Precisa de um teclado para conseguir trabalhar, não da para usar o do Note pois fica ruim para digitar, tirando isso cumpre a sua necessidade","4,0",21 de dezembro de 2020
657,"É bom, material bem feito, mas tem problema de montar, em ficar fora reto horizontalmente o Notebook, demorando alguns minutos até montar da maneira que lhe agrada, Dica é deixar sempre montado na mesma posicão.","5,0",25 de agosto de 2021
658,"Tem ajustes para segurar o notebook de qualquer espessura, parece bem firme. Não tive problemas quanto ao uso. Tem borrachas nos pezinhos para evitar arranhar as superfícies. Não tem ajustes de altura.","4,0",29 de junho de 2020
659,"Precisa de um pouco de paciência para deixar ele estável, as vezes puxa um lado mais que o outro.. o meio veio com uma trinca na peça de ligação, mas não compromete","5,0",7 de janeiro de 2021
660,"Sensacional tanto a entrega rápida quanto o produto que solucionou um grande problema que eu tinha, que era o Notebook abaixo da minha visão, o que me fazia ter uma postura ruim ao trabalhar diariamente. Com o suporte meu problema foi resolvido!!!","5,0",17 de janeiro de 2021
661,"O suporte foi uma ótima alternativa para o trabalho em Home Office, ainda mais considerando que não tenho tanto espaço na minha mesa para adaptar um suporte maior, porém deixa um pouco a desejar em termos de estabilidade.","4,0",10 de agosto de 2020
662,"Não é barato mas atende bem ao propósito. Dependendo da posição pode ficar desnivelado, então precisa de alguns ajustes nas pernas do suporte. É compacto e leve, ideal para viagens.","5,0",13 de fevereiro de 2022
663,"Tenho o suporte e utilizo com meu notebook e uma segunda tela. Acho bastante prático e melhora muito a ergonomia do meu home office. Modelo simples, porém funcional e preço justo. Recomendo.","5,0",2 de julho de 2021
664,"O produto atendeu as expectativas. Prático, ocupa pouco espaço. Parece bem durável.","5,0",25 de agosto de 2020
665,O produto é muito robusto. Firme e com bom acabamento. Não necessita de nenhum tipo de montagem e é de fácil regulagem. Meu notebook é bem robusto e pesado e ficou bem firme no suporte. Atendeu muito bem às expectativas.,"5,0",7 de março de 2022
666,"Muito resistente e simples. Da para levar na mochila tranquilamente! O único detalhe é que não é possível obter muitas combinações de altura, mas para minha altura ficou muito bom.","5,0",10 de agosto de 2020
667,Ele parece um pouco instável mas o notebook pesa sobre ele e resolve isso. Pode ser um pouco confuso encontrar a posição certa dele inicialmente mas é só olhar a foto da caixa.  A altura fica boa e está me atendendo bem.,"5,0",22 de setembro de 2021
668,"É um pouco confuso a princípio para manejar mas depois de ajustado na posição, estabiliza bem o produto na posição necessária. As borrachas bem posicionadas evitam que o metal dance ou risque a mesa.","4,0",19 de março de 2022
669,Estável e fácil de montar ou guardar. A altura também é regulável o que só deixa pontos fortes.,"5,0",30 de outubro de 2021
670,"Melhor aquisição dos últimos tempos. Ótimo custo benefício, proporciona um grande conforto pro trabalho e estudos, não sei como sobrevivia sem isso antes.","5,0",25 de setembro de 2021
671,"recomendo a compra do suporte, resistente de otimo acabamento muito util ,o notebook fica super refrigerado valeu a compra show de bola !!!","5,0",15 de agosto de 2021
672,"Recomendo. Inicialmente parece que não vai suportar notebooks grandes. Mas meu computador de 15.6 polegadas ficou bem apoiado nele. Uma das coisas que poderia ser melhor ajustado, é a largura da base, poderia ser maior.","5,0",3 de setembro de 2020
673,"O Produto é extremamente simples, e cumpre seu objetivo, em certos mementos é meio difícil de colocar um certo equilibro no produto, a estabilidade não é lá essas coisas.Mas, pelo preço é uma boa pedida","5,0",6 de outubro de 2020
